assists,bonus,bps,clean_sheets,code,creativity,element_type,first_name,goals_conceded,goals_scored,ict_index,id,influence,minutes,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,value_season,web_name,yellow_cards,season,specific_pos,top_six,Pace
1,3,313,6,86153,338,DEF,Martín,32,0,85.5,38,337.4,1892,43,0,0,0,86153.jpg,2.3,0,0,Montoya,0.5,FALSE,None,a,Brighton & Hove Albion,36,177,62,14.4,Montoya,5,19-20,,,
0,3,121,1,209362,72.6,DEF,Bernardo,17,0,31.9,39,154,675,43,0,0,0,209362.jpg,1.5,0,0,Fernandes da Silva Junior,0.1,FALSE,None,a,Brighton & Hove Albion,36,92,21,4.9,Bernardo,1,19-20,,,
0,0,0,0,52484,0,DEF,Leon,0,0,0,40,0,0,43,0,0,0,52484.jpg,0,0,0,Balogun,0,FALSE,None,u,Brighton & Hove Albion,36,0,0,0,Balogun,0,19-20,,,
0,0,15,0,42748,27.9,DEF,Gaëtan,3,0,5,41,16,57,42,0,0,0,42748.jpg,0.8,0,0,Bong,0.1,FALSE,None,u,Brighton & Hove Albion,36,6,3,0.7,Bong,0,19-20,,,
3,17,674,9,83299,171.8,DEF,Lewis,50,3,146.8,42,825.6,3230,48,0,0,0,83299.jpg,3.6,0,0,Dunk,12.5,FALSE,None,a,Brighton & Hove Albion,36,469,128,26.7,Dunk,9,19-20,,,
0,0,0,0,178173,0,DEF,Matthew,0,0,0,43,0,0,43,0,0,0,178173.jpg,0,0,0,Clarke,0,FALSE,None,n,Brighton & Hove Albion,36,0,0,0,Clarke,0,19-20,,,
1,0,74,2,20529,57.1,FWD,Glenn,10,1,37.7,44,74,785,54,0,0,0,20529.jpg,1.6,0,0,Murray,0.7,FALSE,None,a,Brighton & Hove Albion,36,249,36,6.7,Murray,0,19-20,,,
0,0,5,1,106757,1.3,FWD,Jürgen,1,0,3.3,45,3.2,85,52,0,0,0,106757.jpg,1.5,0,0,Locadia,0.1,FALSE,None,n,Brighton & Hove Albion,36,30,3,0.6,Locadia,0,19-20,,,
0,1,20,0,93284,11.3,FWD,Florin,2,1,7.6,46,45,71,47,0,0,0,93284.jpg,1.7,1,0,Andone,0.3,FALSE,None,n,Brighton & Hove Albion,36,21,5,1.1,Andone,0,19-20,,,
0,14,754,9,131897,0,GK,Mathew,54,0,100.1,47,1000,3420,47,0,0,0,131897.jpg,3.6,0,117,Ryan,11.5,FALSE,None,a,Brighton & Hove Albion,36,0,135,28.7,Ryan,0,19-20,,,
0,0,0,0,50093,0,GK,David,0,0,0,48,0,0,39,0,0,0,50093.jpg,0,0,0,Button,18.2,FALSE,None,a,Brighton & Hove Albion,36,0,0,0,Button,0,19-20,,,
5,7,326,3,60307,908.5,MID,Pascal,32,2,161.6,49,388.2,1791,62,1,0,0,60307.jpg,2.6,0,0,Groß,0.4,FALSE,None,a,Brighton & Hove Albion,36,323,76,12.3,Groß,4,19-20,,,
1,2,90,1,165210,62.5,MID,Alireza,4,2,25.9,50,90.6,305,58,0,0,0,165210.jpg,2.8,0,0,Jahanbakhsh,0.1,FALSE,None,a,Brighton & Hove Albion,36,106,28,4.8,Jahanbakhsh,0,19-20,,,
0,0,0,0,167473,0,MID,José Heriberto,0,0,0,51,0,0,54,0,0,0,167473.jpg,0,0,0,Izquierdo Mena,0,FALSE,None,i,Brighton & Hove Albion,36,0,0,0,Izquierdo,0,19-20,,,
0,0,0,0,83543,0,MID,Anthony,0,0,0,52,0,0,53,0,0,0,83543.jpg,0,0,0,Knockaert,0,FALSE,None,n,Brighton & Hove Albion,36,0,0,0,Knockaert,0,19-20,,,
0,0,207,4,227127,110.6,MID,Yves,18,1,45.1,53,238.8,1253,50,0,0,0,227127.jpg,1.8,0,0,Bissouma,0,FALSE,None,a,Brighton & Hove Albion,36,101,39,7.8,Bissouma,4,19-20,,,
2,2,441,6,66242,434.1,MID,Davy,46,1,122.5,54,522.2,2826,48,1,0,0,66242.jpg,2.2,0,0,Pröpper,0.3,FALSE,None,a,Brighton & Hove Albion,36,271,78,16.2,Pröpper,4,19-20,,,
1,3,129,4,109345,239.6,MID,Solomon,15,0,70.4,55,189.4,1139,46,0,0,0,109345.jpg,2,0,0,March,0.2,FALSE,None,a,Brighton & Hove Albion,36,274,38,8.3,March,2,19-20,,,
0,0,0,0,38490,0,MID,Beram,0,0,0,56,0,0,42,0,0,0,38490.jpg,0,0,0,Kayal,0.1,FALSE,None,a,Brighton & Hove Albion,36,0,0,0,Kayal,0,19-20,,,
1,1,406,6,40845,292.8,MID,Dale,42,0,82.2,57,438.6,2525,44,0,0,0,40845.jpg,1.9,0,0,Stephens,1.5,FALSE,None,a,Brighton & Hove Albion,36,90,63,14.3,Stephens,8,19-20,,,
5,9,352,4,116216,585.4,MID,Leandro,34,5,153.2,421,411.4,2004,58,0,0,0,116216.jpg,3.4,0,0,Trossard,0.5,FALSE,None,a,Brighton & Hove Albion,36,540,104,17.9,Trossard,0,19-20,,,
0,3,480,9,78916,311.9,DEF,Dan,42,0,104.2,475,602.8,2879,45,0,0,0,78916.jpg,2.5,0,0,Burn,0.3,FALSE,None,a,Brighton & Hove Albion,36,128,86,19.1,Burn,5,19-20,,,
1,7,514,5,110735,153.2,DEF,Adam,44,3,107.3,493,696.6,2668,44,1,0,0,110735.jpg,2.8,0,0,Webster,0.5,FALSE,None,a,Brighton & Hove Albion,36,221,88,20,Webster,4,19-20,,,
3,21,361,8,115382,369.2,FWD,Neal,36,10,240.5,502,518.6,2763,57,0,1,0,115382.jpg,3.5,0,0,Maupay,1.8,FALSE,None,a,Brighton & Hove Albion,36,1519,131,23,Maupay,3,19-20,,,
2,9,337,6,74471,614.9,MID,Aaron,33,2,134,516,436.6,2079,47,0,0,0,74471.jpg,2.6,1,0,Mooy,0.4,FALSE,None,a,Brighton & Hove Albion,36,291,80,17,Mooy,1,19-20,,,
3,5,146,5,233425,91.4,FWD,Aaron,22,3,76,534,150.6,1250,42,0,0,0,233425.jpg,2.5,0,0,Connolly,2.7,FALSE,None,a,Brighton & Hove Albion,36,530,61,14.5,Connolly,0,19-20,,,
0,0,0,0,213056,0,DEF,Tudor,0,0,0,536,0,0,40,0,0,0,213056.jpg,0,0,0,Baluta,0.2,FALSE,None,n,Brighton & Hove Albion,36,0,0,0,Baluta,0,19-20,,,
0,0,183,3,235382,214.1,MID,Steven,18,0,62.3,537,202,1181,44,0,0,0,235382.jpg,1.7,0,0,Alzate,0.1,FALSE,None,i,Brighton & Hove Albion,36,205,33,7.5,Alzate,1,19-20,,,
0,0,40,0,74375,12.7,DEF,Ezequiel,7,0,11.4,546,38.4,357,39,0,0,0,74375.jpg,1.2,0,0,Schelotto,0.6,FALSE,None,a,Brighton & Hove Albion,36,65,9,2.3,Schelotto,2,19-20,,,
1,0,136,3,232792,82.1,DEF,Tariq,8,0,20.2,586,91.8,619,41,0,0,0,232792.jpg,2.9,0,0,Lamptey,1.5,FALSE,None,a,Brighton & Hove Albion,36,27,26,6.3,Lamptey,2,19-20,,,
0,0,35,0,243016,73.8,MID,Alexis,6,0,16.9,627,28.4,348,54,0,0,0,243016.jpg,1.3,0,0,Mac Allister,0,FALSE,None,a,Brighton & Hove Albion,36,66,12,2.2,Mac Allister,0,19-20,,,
0,0,0,0,215066,0,DEF,Alex,0,0,0,666,0,0,40,0,0,0,215066.jpg,0,0,0,Cochrane,0,FALSE,None,a,Brighton & Hove Albion,36,0,0,0,Cochrane,0,19-20,,,
2,6,549,13,51927,105.8,DEF,Ben,45,1,112.9,83,658.8,2880,49,0,0,0,51927.jpg,3.4,0,0,Mee,0.9,FALSE,None,i,Burnley,90,362,110,22.4,Mee,7,19-20,,,
3,14,690,15,17761,167.1,DEF,James,50,2,149.9,84,919.8,3420,55,0,0,0,17761.jpg,3.8,0,0,Tarkowski,9.3,FALSE,None,a,Burnley,90,410,143,26,Tarkowski,10,19-20,,,
1,1,270,6,68983,181.7,DEF,Matthew,31,0,49.2,85,294.2,1530,42,0,0,0,68983.jpg,2.8,0,0,Lowton,0.3,FALSE,None,i,Burnley,90,15,48,11.4,Lowton,2,19-20,,,
2,6,358,9,17997,164,DEF,Phil,19,0,62.5,86,350.6,1890,44,0,0,0,17997.jpg,3.7,0,0,Bardsley,2.1,FALSE,None,a,Burnley,90,109,78,17.7,Bardsley,6,19-20,,,
1,5,375,10,103914,243,DEF,Charlie,18,0,64.7,87,382.6,1944,43,0,0,0,103914.jpg,3.5,0,0,Taylor,2.1,FALSE,None,i,Burnley,90,19,84,19.5,Taylor,3,19-20,,,
0,0,93,2,41674,1.3,DEF,Kevin,5,0,13,88,104.8,562,43,0,0,0,41674.jpg,2.6,0,0,Long,0.3,FALSE,None,a,Burnley,90,24,21,4.9,Long,0,19-20,,,
0,0,0,0,83312,0,DEF,Ben,0,0,0,89,0,0,39,0,0,0,83312.jpg,0,0,0,Gibson,2.1,FALSE,None,i,Burnley,90,0,0,0,Gibson,0,19-20,,,
0,6,161,8,44699,85.1,FWD,Ashley,21,6,75.9,90,226.2,1350,61,0,0,0,44699.jpg,3.2,0,0,Barnes,2.1,FALSE,None,i,Burnley,90,474,61,10,Barnes,4,19-20,,,
1,21,384,11,60689,299.6,FWD,Chris,33,14,190.8,91,552.2,2436,62,1,0,0,60689.jpg,4.2,0,0,Wood,2.4,FALSE,None,a,Burnley,90,1070,136,21.9,Wood,1,19-20,,,
1,3,112,5,81183,113.3,FWD,Matej,7,2,53.3,92,144.2,807,51,0,0,0,81183.jpg,2.1,0,0,Vydra,0.1,FALSE,None,a,Burnley,90,273,39,7.6,Vydra,0,19-20,,,
0,23,789,15,98747,30.3,GK,Nick,50,0,93.1,93,900,3420,52,0,0,1,98747.jpg,4.5,0,120,Pope,23.1,FALSE,None,a,Burnley,90,2,170,32.7,Pope,1,19-20,,,
0,0,0,0,15749,0,GK,Joe,0,0,0,95,0,0,42,0,0,0,15749.jpg,0,0,0,Hart,1,FALSE,None,u,Burnley,90,0,0,0,Hart,0,19-20,,,
1,1,98,3,60586,215.4,MID,Johann Berg,7,1,44.1,96,118.6,617,59,0,0,0,60586.jpg,2.5,0,0,Gudmundsson,0.4,FALSE,None,a,Burnley,90,108,30,5.1,Gudmundsson,0,19-20,,,
7,6,529,16,433154,931.4,MID,Dwight,48,2,200.6,97,644.2,3339,60,0,0,0,433154.jpg,3.2,0,0,McNeil,1,FALSE,None,a,Burnley,90,430,123,20.5,McNeil,5,19-20,,,
2,0,112,1,90517,102.1,MID,Robbie,10,1,34.9,98,118.6,445,55,0,0,0,90517.jpg,1.9,0,0,Brady,0,FALSE,None,a,Burnley,90,128,32,5.8,Brady,1,19-20,,,
0,0,0,0,39847,0,MID,Steven,0,0,0,99,0,0,55,0,0,0,39847.jpg,0,0,0,Defour,0,FALSE,None,u,Burnley,90,0,0,0,Defour,0,19-20,,,
2,4,197,10,83314,213.7,MID,Jeff,30,2,76.5,100,269.8,1930,54,0,0,0,83314.jpg,2.8,0,0,Hendrick,0.1,FALSE,None,u,Burnley,90,282,67,12.4,Hendrick,8,19-20,,,
7,11,567,15,60551,814.2,MID,Ashley,39,2,154.7,101,596.8,3150,55,0,0,0,60551.jpg,3.4,0,0,Westwood,0.8,FALSE,None,a,Burnley,90,135,118,21.5,Westwood,9,19-20,,,
0,0,301,12,40145,198.2,MID,Jack,41,0,82.4,102,313.2,2614,49,0,0,0,40145.jpg,2.3,0,0,Cork,0.2,FALSE,None,i,Burnley,90,311,70,14.3,Cork,1,19-20,,,
0,0,51,0,17349,37.8,MID,Aaron,15,0,9.6,430,45,485,46,0,0,0,17349.jpg,0.9,0,0,Lennon,0.1,FALSE,None,u,Burnley,90,12,15,3.3,Lennon,4,19-20,,,
5,10,359,6,39487,273.8,DEF,Erik,35,0,71.6,447,355.4,1876,43,0,0,0,39487.jpg,3.2,0,0,Pieters,6.7,FALSE,None,a,Burnley,90,90,77,17.9,Pieters,2,19-20,,,
2,9,282,7,44683,135,FWD,Jay,34,8,137.8,451,431.4,2002,57,0,0,0,44683.jpg,2.8,0,0,Rodriguez,1,FALSE,None,a,Burnley,90,827,100,17.5,Rodriguez,1,19-20,,,
0,0,0,0,220037,0,GK,Bailey,0,0,0,495,0,0,43,0,0,0,220037.jpg,0,0,0,Peacock-Farrell,0.1,FALSE,None,a,Burnley,90,0,0,0,Peacock-Farrell,0,19-20,,,
0,0,0,0,195064,0,MID,Mace,0,0,0,571,0,0,45,0,0,0,195064.jpg,0,0,0,Goodridge,0,FALSE,None,a,Burnley,90,0,0,0,Goodridge,0,19-20,,,
0,0,0,0,195471,0,DEF,Anthony,0,0,0,572,0,0,39,0,0,0,195471.jpg,0,0,0,Driscoll-Glennon,0.1,FALSE,None,a,Burnley,90,0,0,0,Driscoll-Glennon,0,19-20,,,
0,0,0,0,432793,0,DEF,Abd-Al-Ali Morakinyo Olaposi,0,0,0,596,0,0,40,0,0,0,432793.jpg,0,0,0,Koiki,0,FALSE,None,u,Burnley,90,0,0,0,Koiki,0,19-20,,,
0,0,111,4,172782,58.5,MID,Josh,10,0,20.8,620,101.2,805,48,0,0,0,172782.jpg,2.1,0,0,Brownhill,0,FALSE,None,a,Burnley,90,49,21,4.4,Brownhill,2,19-20,,,
0,0,0,0,218023,0,DEF,Jimmy,0,0,0,638,0,0,40,0,0,0,218023.jpg,0,0,0,Dunne,0,FALSE,None,a,Burnley,90,0,0,0,Dunne,0,19-20,,,
0,0,0,0,461102,0,DEF,Bobby,0,0,0,639,0,0,40,0,0,0,461102.jpg,0,0,0,Thomas,0,FALSE,None,a,Burnley,90,0,0,0,Thomas,0,19-20,,,
0,0,3,0,461450,0,FWD,Max,0,0,0,640,0,2,45,0,0,0,461450.jpg,1,0,0,Thompson,0,FALSE,None,a,Burnley,90,0,1,0.2,Thompson,0,19-20,,,
0,0,0,0,449974,0,GK,Lukas,0,0,0,641,0,0,40,0,0,0,449974.jpg,0,0,0,Jensen,0,FALSE,None,a,Burnley,90,0,0,0,Jensen,0,19-20,,,
0,0,0,0,217401,0,MID,Josh,0,0,0,653,0,0,45,0,0,0,217401.jpg,0,0,0,Benson,0,FALSE,None,a,Burnley,90,0,0,0,Benson,0,19-20,,,
0,0,0,0,430367,0,FWD,Joel,0,0,0,665,0,0,45,0,0,0,430367.jpg,0,0,0,Mumbongo,0,FALSE,None,a,Burnley,90,0,0,0,Mumbongo,0,19-20,,,
4,11,395,7,82263,413.4,DEF,Marcos,18,4,124.3,103,411.8,1429,61,0,0,0,82263.jpg,5.6,0,0,Alonso,3.1,FALSE,None,a,Chelsea,8,420,100,16.4,Alonso,4,19-20,,,
0,5,351,5,102380,93.3,DEF,Antonio,24,2,67.7,104,389.4,1710,59,1,0,0,102380.jpg,3.1,0,0,Rüdiger,0.7,FALSE,None,a,Chelsea,8,194,63,10.7,Rüdiger,3,19-20,,,
6,16,700,8,41328,708.7,DEF,César,53,2,205.4,105,905.2,3229,61,0,0,0,41328.jpg,3.6,0,0,Azpilicueta,8.8,FALSE,None,a,Chelsea,8,438,130,21.3,Azpilicueta,1,19-20,,,
0,0,181,1,109533,298.7,DEF,Emerson,21,0,73.2,107,207.8,1022,54,0,0,0,109533.jpg,1.3,0,0,Palmieri dos Santos,0.7,FALSE,None,a,Chelsea,8,225,19,3.5,Emerson,3,19-20,,,
0,0,325,3,135363,70.9,DEF,Andreas,33,0,52.1,108,353.6,1751,48,0,0,0,135363.jpg,1.6,0,0,Christensen,0.7,FALSE,None,a,Chelsea,8,96,34,7.1,Christensen,5,19-20,,,
0,0,0,0,105700,0,DEF,Davide,0,0,0,109,0,0,42,0,0,0,105700.jpg,0,0,0,Zappacosta,0.2,FALSE,None,n,Chelsea,8,0,0,0,Zappacosta,0,19-20,,,
1,5,253,6,44346,144.8,FWD,Olivier,16,8,105.4,110,316.2,988,67,0,0,0,44346.jpg,3.8,0,0,Giroud,3.2,FALSE,None,a,Chelsea,8,598,68,10.1,Giroud,1,19-20,,,
0,0,507,8,109745,0,GK,Kepa,47,0,50.2,111,503.6,2970,54,0,0,0,109745.jpg,2.7,0,55,Arrizabalaga,4.3,FALSE,None,a,Chelsea,8,0,90,16.7,Kepa,0,19-20,,,
0,0,74,1,20310,0,GK,Willy,7,0,9,112,90.2,450,48,0,0,0,20310.jpg,2.6,0,10,Caballero,0.2,FALSE,None,a,Chelsea,8,0,13,2.7,Caballero,0,19-20,,,
9,26,698,10,47431,1177.7,MID,Willian,35,9,294.6,113,834.8,2595,73,0,0,0,47431.jpg,4.7,0,0,Borges Da Silva,10.7,FALSE,None,a,Chelsea,8,930,168,23,Willian,4,19-20,,,
2,1,127,2,49579,227.1,MID,Pedro,12,1,73.8,114,161.4,659,68,0,0,0,49579.jpg,2.9,0,0,Rodríguez Ledesma,1.1,FALSE,None,a,Chelsea,8,349,32,4.7,Pedro,1,19-20,,,
1,0,37,1,126187,30.2,MID,Ruben,3,0,9.2,115,30.8,203,59,0,0,0,126187.jpg,1.7,0,0,Loftus-Cheek,0.1,FALSE,None,a,Chelsea,8,33,12,2,Loftus-Cheek,0,19-20,,,
5,3,197,2,209046,341.4,MID,Callum,14,1,89.9,116,235.2,849,51,0,0,0,209046.jpg,2.4,0,0,Hudson-Odoi,0.4,FALSE,None,a,Chelsea,8,325,53,10.4,Hudson-Odoi,1,19-20,,,
5,5,208,5,88894,344.3,MID,Ross,14,1,98.2,117,266,1095,56,0,0,0,88894.jpg,2.9,0,0,Barkley,1.6,FALSE,None,a,Chelsea,8,373,61,10.9,Barkley,0,19-20,,,
3,9,535,6,85955,422.4,MID,Jorge Luiz,40,4,118.4,118,600,2376,49,0,0,0,85955.jpg,3,0,0,Frello Filho,2.8,FALSE,None,a,Chelsea,8,158,92,18.8,Jorginho,10,19-20,,,
0,2,294,3,116594,424.5,MID,N'Golo,25,3,106.3,119,422.8,1730,50,0,0,0,116594.jpg,2.6,0,0,Kanté,3.5,FALSE,None,d,Chelsea,8,214,57,11.4,Kanté,4,19-20,,,
0,0,0,0,199598,0,MID,Ethan,0,0,0,121,0,0,43,0,0,0,199598.jpg,0,0,0,Ampadu,0,FALSE,None,n,Chelsea,8,0,0,0,Ampadu,0,19-20,,,
8,8,379,6,176413,426,MID,Christian,28,9,204.2,431,556.2,1717,74,0,0,0,176413.jpg,5.1,0,0,Pulisic,13,FALSE,None,a,Chelsea,8,1059,127,17.2,Pulisic,0,19-20,,,
3,6,461,4,91651,458.5,MID,Mateo,37,1,114,432,497,2065,53,0,0,0,91651.jpg,2.2,0,0,Kovacic,0.9,FALSE,None,a,Chelsea,8,186,68,12.8,Kovacic,8,19-20,,,
0,2,432,7,103192,40.1,DEF,Kurt,37,0,71.7,459,518,2343,47,1,0,0,103192.jpg,2.2,0,0,Zouma,1.7,FALSE,None,a,Chelsea,8,162,62,13.2,Zouma,6,19-20,,,
6,20,461,7,173879,283.2,FWD,Tammy,34,15,223.3,460,659.6,2206,73,1,0,0,173879.jpg,4.5,0,0,Abraham,14,FALSE,None,a,Chelsea,8,1301,153,21,Abraham,2,19-20,,,
2,1,59,0,94245,42.9,FWD,Michy,8,1,28.3,461,61.8,224,66,0,0,0,94245.jpg,1.8,0,0,Batshuayi,0.5,FALSE,None,a,Chelsea,8,185,28,4.2,Batshuayi,0,19-20,,,
0,0,0,0,167767,0,MID,Robert Kenedy,0,0,0,462,0,0,52,0,0,0,167767.jpg,0,0,0,Nunes do Nascimento,0,FALSE,None,n,Chelsea,8,0,0,0,Kenedy,0,19-20,,,
6,11,510,9,184341,814,MID,Mason,44,7,242.8,463,641.2,2865,60,0,0,0,184341.jpg,3.7,0,0,Mount,12.7,FALSE,None,a,Chelsea,8,974,137,22.8,Mount,3,19-20,,,
2,5,373,5,225796,428.8,DEF,Reece,23,0,91.8,506,343.6,1510,49,0,0,0,225796.jpg,2.5,0,0,James,0.9,FALSE,None,a,Chelsea,8,143,61,12.4,James,1,19-20,,,
0,7,271,4,194794,68.6,DEF,Fikayo,18,1,48.5,529,335.4,1291,42,0,0,0,194794.jpg,3.2,0,0,Tomori,1.4,FALSE,None,a,Chelsea,8,79,48,11.4,Tomori,3,19-20,,,
0,0,41,1,243568,55.3,MID,Billy,3,0,9.1,533,31.4,191,41,0,0,0,243568.jpg,1.5,0,0,Gilmour,0.3,FALSE,None,i,Chelsea,8,5,9,2.2,Gilmour,0,19-20,,,
0,0,0,0,209036,0,DEF,Addji Keaninkin Marc-Israel,0,0,0,545,0,0,39,0,0,0,209036.jpg,0,0,0,Guehi,0.1,FALSE,None,n,Chelsea,8,0,0,0,Guehi,0,19-20,,,
0,0,1,0,223332,1.2,MID,Faustino,0,0,1,630,0,19,45,0,0,0,223332.jpg,1,0,0,Anjorin,0,FALSE,None,a,Chelsea,8,9,1,0.2,Anjorin,0,19-20,,,
0,0,2,0,440323,0.3,FWD,Armando,0,0,0,631,0,4,45,0,0,0,440323.jpg,1,0,0,Broja,0,FALSE,None,a,Chelsea,8,0,1,0.2,Broja,0,19-20,,,
0,0,0,0,450529,0,MID,Lewis,0,0,0,657,0,0,45,0,0,0,450529.jpg,0,0,0,Bate,0,FALSE,None,a,Chelsea,8,0,0,0,Bate,0,19-20,,,
2,12,523,8,74230,516,DEF,Patrick,38,3,133.4,123,531.2,2507,56,1,0,0,74230.jpg,3.8,0,0,van Aanholt,4.7,FALSE,None,i,Crystal Palace,31,285,109,19.5,van Aanholt,0,19-20,,,
1,4,260,3,49413,27.7,DEF,James,23,1,53.3,124,384,1582,49,0,0,0,49413.jpg,2.7,0,0,Tomkins,0.2,FALSE,None,i,Crystal Palace,31,121,48,9.8,Tomkins,5,19-20,,,
0,0,148,0,40784,15.9,DEF,Mamadou,21,0,20.2,125,179.2,929,50,0,0,0,40784.jpg,0.8,1,0,Sakho,0.1,FALSE,None,i,Crystal Palace,31,6,11,2.2,Sakho,1,19-20,,,
1,8,392,7,55494,117,DEF,Joel,36,0,59.5,126,427,2380,43,0,0,0,55494.jpg,2.7,0,0,Ward,1.5,FALSE,None,a,Crystal Palace,31,49,77,17.9,Ward,4,19-20,,,
1,3,253,5,19188,58.3,DEF,Scott,14,0,48.6,127,250.2,1264,43,0,0,0,19188.jpg,3.2,0,0,Dann,0.2,FALSE,None,a,Crystal Palace,31,177,51,11.9,Dann,0,19-20,,,
1,4,288,6,58786,96.5,DEF,Martin,16,0,41.7,128,305.4,1547,41,0,0,0,58786.jpg,3.4,0,0,Kelly,14.7,FALSE,None,a,Crystal Palace,31,15,64,15.6,Kelly,0,19-20,,,
1,1,133,5,54861,248.3,FWD,Christian,18,2,110.9,129,231.8,1252,57,0,0,0,54861.jpg,1.8,1,0,Benteke,0.5,FALSE,None,a,Crystal Palace,31,632,42,7.4,Benteke,4,19-20,,,
1,2,48,0,59125,34.5,FWD,Connor,2,1,15.8,130,59.8,90,43,0,0,0,59125.jpg,2.5,0,0,Wickham,1.8,FALSE,None,n,Crystal Palace,31,64,15,3.5,Wickham,0,19-20,,,
0,16,643,10,40836,0,GK,Vicente,42,0,82.6,131,827.2,3150,49,1,0,0,40836.jpg,3.9,0,111,Guaita,1.6,FALSE,None,a,Crystal Palace,31,0,137,28,Guaita,1,19-20,,,
0,0,58,0,20066,0,GK,Wayne,8,0,11,132,110.4,270,42,0,0,0,20066.jpg,2.3,0,16,Hennessey,0.6,FALSE,None,a,Crystal Palace,31,0,7,1.7,Hennessey,0,19-20,,,
6,4,337,9,82403,588,MID,Wilfried,46,4,226.4,133,572,3279,66,0,0,0,82403.jpg,3.2,0,0,Zaha,8.4,FALSE,None,a,Crystal Palace,31,1103,120,18.2,Zaha,5,19-20,,,
1,9,382,7,66975,499.1,MID,Luka,38,3,114.9,134,460,2510,67,0,0,0,66975.jpg,2.6,0,0,Milivojevic,1.9,FALSE,None,a,Crystal Palace,31,190,81,12.1,Milivojevic,12,19-20,,,
1,0,221,3,60252,247.1,MID,Andros,23,1,61.6,135,246.4,1284,56,0,0,0,60252.jpg,2,0,0,Townsend,0.9,FALSE,None,a,Crystal Palace,31,122,48,8.6,Townsend,0,19-20,,,
0,0,67,1,141020,68.9,MID,Max,11,0,23.8,136,68,645,52,0,0,0,141020.jpg,1.4,0,0,Meyer,0.1,FALSE,None,a,Crystal Palace,31,103,23,4.4,Meyer,1,19-20,,,
1,4,148,4,86417,101.9,MID,Jeffrey,16,3,60.8,137,240,1030,54,0,0,0,86417.jpg,3,0,0,Schlupp,0.1,FALSE,None,a,Crystal Palace,31,266,51,9.4,Schlupp,2,19-20,,,
4,2,420,11,50471,486.6,MID,James,38,0,149.6,138,586.6,3091,52,0,0,0,50471.jpg,2.5,0,0,McArthur,0.6,FALSE,None,a,Crystal Palace,31,421,92,17.7,McArthur,6,19-20,,,
2,4,288,10,55037,162.3,MID,Cheikhou,36,1,83.5,139,394.6,2524,48,0,0,0,55037.jpg,2.4,0,0,Kouyaté,0.2,FALSE,None,a,Crystal Palace,31,279,85,17.7,Kouyaté,4,19-20,,,
0,0,0,0,221275,0,MID,Luke,0,0,0,140,0,0,43,0,0,0,221275.jpg,0,0,0,Dreher,0.1,FALSE,None,a,Crystal Palace,31,0,0,0,Dreher,0,19-20,,,
0,0,205,2,50472,268.3,MID,James,29,0,61.8,157,268.8,1668,42,0,0,0,50472.jpg,1.2,0,0,McCarthy,0.9,FALSE,None,a,Crystal Palace,31,80,41,9.8,McCarthy,9,19-20,,,
3,19,443,12,80146,445.6,FWD,Jordan,45,9,192.4,468,597.4,3148,51,0,0,0,80146.jpg,3.6,0,0,Ayew,7.3,FALSE,None,a,Crystal Palace,31,885,132,25.9,Ayew,6,19-20,,,
1,4,395,7,19419,40,DEF,Gary,35,0,83.4,503,448.4,2167,43,0,0,0,19419.jpg,2.8,0,0,Cahill,1.2,FALSE,None,i,Crystal Palace,31,342,70,16.3,Cahill,1,19-20,,,
0,0,3,0,175946,0.1,MID,Víctor,0,0,0,510,0.2,5,45,0,0,0,175946.jpg,1,0,0,Camarasa,0.1,FALSE,None,u,Crystal Palace,31,0,1,0.2,Camarasa,0,19-20,,,
0,0,116,0,173954,47.1,MID,Jairo,9,0,19.1,539,117,761,45,0,0,0,173954.jpg,1.3,0,0,Riedewald,0,FALSE,None,a,Crystal Palace,31,27,22,4.9,Riedewald,0,19-20,,,
0,0,0,0,42525,0,GK,Stephen,0,0,0,556,0,0,40,0,0,0,42525.jpg,0,0,0,Henderson,0.4,FALSE,None,a,Crystal Palace,31,0,0,0,Henderson,0,19-20,,,
0,0,0,0,221272,0,DEF,Sam,0,0,0,578,0,0,39,0,0,0,221272.jpg,0,0,0,Woods,0.3,FALSE,None,a,Crystal Palace,31,0,0,0,Woods,0,19-20,,,
0,0,23,0,244723,58.7,DEF,Tyrick,4,0,9.7,579,36.4,193,40,0,0,0,244723.jpg,1,0,0,Mitchell,0.1,FALSE,None,a,Crystal Palace,31,2,4,1,Mitchell,1,19-20,,,
0,0,7,0,466955,21,MID,Brandon,0,0,2.9,580,6.4,13,45,0,0,0,466955.jpg,1,0,0,Pierrick,0,FALSE,None,a,Crystal Palace,31,2,2,0.4,Pierrick,0,19-20,,,
0,0,0,0,432705,0,FWD,James,0,0,0,581,0,0,45,0,0,0,432705.jpg,0,0,0,Daly,0,FALSE,None,u,Crystal Palace,31,0,0,0,Daly,0,19-20,,,
0,0,0,0,209043,0,MID,Nya,0,0,0,588,0,0,45,0,0,0,209043.jpg,0,0,0,Kirby,0,FALSE,None,a,Crystal Palace,31,0,0,0,Kirby,0,19-20,,,
0,0,0,0,234720,0,MID,Giovanni,0,0,0,608,0,0,45,0,0,0,234720.jpg,0,0,0,McGregor,0,FALSE,None,u,Crystal Palace,31,0,0,0,McGregor,0,19-20,,,
